,binned_BALANCE,binned_PURCHASES,binned_ONEOFF_PURCHASES,binned_INSTALLMENTS_PURCHASES,binned_CASH_ADVANCE,binned_CASH_ADVANCE_TRX,binned_PURCHASES_TRX,binned_CREDIT_LIMIT,binned_PAYMENTS,binned_MINIMUM_PAYMENTS,binned_BALANCE_FREQUENCY,binned_PURCHASES_FREQUENCY,binned_ONEOFF_PURCHASES_FREQUENCY,binned_PURCHASES_INSTALLMENTS_FREQUENCY,binned_CASH_ADVANCE_FREQUENCY,binned_PRC_FULL_PAYMENT,binned_TENURE
8279,4.0,3.0,0.0,4.0,3.0,0.0,3.0,4.0,3.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8280,4.0,3.0,3.0,0.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0
8281,4.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
8282,4.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
8283,4.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,7.0
8284,5.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
8285,3.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8286,2.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,1.0,7.0
8287,4.0,2.0,2.0,0.0,4.0,3.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
8288,4.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8289,2.0,3.0,0.0,4.0,0.0,0.0,3.0,4.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,4.0,7.0
8290,2.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,4.0,5.0,5.0,0.0,4.0,0.0,0.0,4.0
8291,2.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,4.0,7.0
8292,4.0,4.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,6.0,5.0,5.0,4.0,5.0,0.0,0.0,7.0
8293,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0
8294,2.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,0.0,0.0,5.0,7.0
8295,3.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8296,4.0,3.0,3.0,0.0,4.0,3.0,3.0,5.0,3.0,7.0,5.0,3.0,3.0,0.0,1.0,0.0,4.0
8297,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
8298,4.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
8299,2.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,1.0,7.0
8300,1.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,7.0
8301,4.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
8302,4.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0
8303,2.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,0.0,6.0
8304,4.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8305,4.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,3.0,7.0,5.0,3.0,0.0,3.0,0.0,0.0,7.0
8306,4.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8307,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,6.0,5.0,5.0,0.0,5.0,2.0,1.0,1.0
8308,4.0,3.0,3.0,0.0,4.0,4.0,0.0,4.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
8309,5.0,0.0,0.0,0.0,5.0,2.0,0.0,6.0,3.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0
8310,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,6.0,5.0,5.0,1.0,5.0,1.0,0.0,7.0
8311,4.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,1.0,0.0,2.0
8312,2.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,3.0,7.0
8313,3.0,4.0,3.0,4.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,0.0,4.0,7.0
8314,3.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0
8315,4.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,4.0,0.0,7.0
8316,3.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
8317,4.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8318,4.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
8319,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8320,4.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
8321,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
8322,3.0,2.0,3.0,0.0,3.0,0.0,0.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
8323,1.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
8324,4.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,7.0,5.0,5.0,0.0,5.0,2.0,0.0,2.0
8325,3.0,4.0,0.0,4.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,3.0,7.0
8326,2.0,3.0,3.0,4.0,0.0,0.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,0.0,4.0,7.0
8327,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0
8328,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,0.0,4.0,1.0,0.0,7.0
8329,0.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
8330,4.0,3.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,6.0,5.0,5.0,0.0,5.0,1.0,0.0,1.0
8331,2.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,7.0
8332,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
8333,3.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
8334,1.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,5.0,5.0,0.0,5.0,0.0,3.0,7.0
8335,4.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8336,2.0,3.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8337,2.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,3.0,5.0
8338,3.0,2.0,2.0,0.0,3.0,2.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0
8339,2.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,5.0,7.0
8340,3.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
8341,3.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8342,3.0,3.0,3.0,3.0,0.0,0.0,2.0,6.0,4.0,5.0,5.0,2.0,0.0,2.0,0.0,0.0,6.0
8343,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
8344,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
8345,1.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,3.0,0.0,3.0,0.0,4.0,7.0
8346,4.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0
8347,3.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,7.0
8348,2.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,4.0,7.0
8349,4.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,8.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8350,4.0,2.0,0.0,2.0,4.0,3.0,1.0,4.0,4.0,6.0,5.0,1.0,0.0,1.0,2.0,1.0,7.0
8351,2.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
8352,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,4.0
8353,4.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,7.0
8354,4.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,2.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0
8355,3.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,7.0,5.0,5.0,0.0,5.0,0.0,1.0,7.0
8356,3.0,4.0,3.0,4.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,1.0,7.0
8357,3.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,4.0
8358,4.0,3.0,0.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,5.0,0.0,5.0,1.0,0.0,7.0
8359,4.0,4.0,4.0,0.0,0.0,0.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0
8360,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8361,1.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,5.0,7.0
8362,4.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,6.0,5.0,5.0,0.0,4.0,0.0,0.0,6.0
8363,3.0,4.0,0.0,4.0,0.0,0.0,2.0,3.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,3.0,7.0
8364,1.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,7.0
8365,5.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0
8366,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
8367,2.0,3.0,0.0,4.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,5.0,7.0
8368,2.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0
8369,1.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,7.0
8370,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0
8371,4.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
8372,1.0,3.0,2.0,3.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,4.0,0.0,1.0,5.0
8373,3.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8374,4.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0
8375,3.0,4.0,4.0,0.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,7.0
8376,1.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,7.0
8377,3.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0
8378,2.0,3.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,4.0,7.0
8379,3.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8380,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,5.0,1.0,5.0,0.0,0.0,7.0
8381,2.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,7.0
8382,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,7.0
8383,2.0,3.0,3.0,3.0,1.0,0.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,0.0,0.0,7.0
8384,1.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0
8385,2.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,5.0,6.0
8386,2.0,3.0,3.0,0.0,0.0,0.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0
8387,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
8388,3.0,4.0,2.0,4.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,0.0,2.0,7.0
8389,3.0,3.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,7.0
8390,2.0,3.0,2.0,3.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,5.0,7.0
8391,4.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0
8392,3.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,7.0
8393,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8394,2.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,3.0,4.0,4.0,3.0,3.0,1.0,0.0,4.0,7.0
8395,5.0,3.0,0.0,3.0,3.0,1.0,2.0,5.0,3.0,7.0,5.0,4.0,0.0,3.0,0.0,0.0,7.0
8396,4.0,4.0,4.0,3.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
8397,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
8398,4.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,5.0,3.0,0.0,3.0,1.0,0.0,7.0
8399,4.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
8400,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
8401,2.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
8402,4.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
8403,1.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0
8404,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
8405,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,5.0,7.0
8406,4.0,3.0,2.0,3.0,0.0,0.0,2.0,4.0,3.0,6.0,5.0,4.0,0.0,4.0,0.0,0.0,7.0
8407,2.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,5.0,0.0
8408,3.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,3.0,0.0,2.0,0.0,0.0,7.0
8409,3.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0
8410,4.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8411,5.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
8412,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
8413,2.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,4.0,5.0,4.0,0.0,4.0,0.0,3.0,7.0
8414,2.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,5.0,5.0,4.0,1.0,4.0,0.0,5.0,7.0
8415,3.0,3.0,0.0,3.0,3.0,0.0,2.0,4.0,4.0,6.0,5.0,5.0,0.0,5.0,0.0,1.0,7.0
8416,1.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,7.0
8417,4.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,0.0,4.0,1.0,0.0,7.0
8418,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,7.0
8419,3.0,3.0,3.0,0.0,3.0,2.0,1.0,4.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
8420,2.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,4.0,5.0,5.0,1.0,5.0,0.0,0.0,7.0
8421,4.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8422,5.0,0.0,0.0,0.0,5.0,4.0,0.0,6.0,4.0,6.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0
8423,3.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8424,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8425,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8426,1.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0
8427,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0
8428,3.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0
8429,2.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,4.0,7.0
8430,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8431,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0
8432,3.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,7.0,5.0,3.0,0.0,3.0,0.0,0.0,7.0
8433,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0
8434,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
8435,3.0,3.0,3.0,0.0,3.0,2.0,0.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0
8436,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,6.0,5.0,5.0,4.0,2.0,2.0,0.0,6.0
8437,3.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,1.0,7.0
8438,5.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
8439,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0
8440,4.0,3.0,0.0,3.0,3.0,0.0,2.0,3.0,3.0,6.0,5.0,4.0,0.0,3.0,0.0,0.0,1.0
8441,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
8442,1.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
8443,2.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,0.0,6.0
8444,1.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0
8445,3.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
8446,4.0,3.0,0.0,4.0,4.0,2.0,3.0,5.0,4.0,6.0,5.0,5.0,0.0,5.0,1.0,0.0,7.0
8447,3.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0
8448,2.0,3.0,3.0,2.0,0.0,0.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0
8449,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,7.0
8450,4.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
8451,4.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
8452,3.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,1.0,7.0
8453,4.0,2.0,2.0,0.0,4.0,2.0,1.0,5.0,4.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,7.0
8454,3.0,4.0,3.0,4.0,0.0,0.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,0.0,1.0,7.0
8455,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,8.0,5.0,4.0,0.0,4.0,0.0,0.0,7.0
8456,4.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,7.0,5.0,5.0,0.0,4.0,0.0,0.0,7.0
8457,5.0,2.0,2.0,0.0,4.0,2.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0
8458,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0
8459,2.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0
8460,2.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,5.0,4.0,0.0,4.0,0.0,1.0,7.0
8461,4.0,4.0,0.0,4.0,3.0,0.0,1.0,4.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0
8462,1.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,5.0,7.0
8463,4.0,2.0,2.0,0.0,4.0,2.0,1.0,4.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0
8464,2.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
8465,3.0,4.0,4.0,2.0,0.0,0.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,1.0,0.0,4.0,7.0
8466,2.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,7.0
8467,3.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
8468,1.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,6.0
8469,4.0,4.0,3.0,4.0,3.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,7.0
8470,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,9.0,4.0,4.0,1.0,4.0,0.0,0.0,7.0
8471,4.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0
